Gene ID	Gene Name	DesignElementAccession	VSD-GM_pSuperR-3MA	VSD-DM_pSuperR-1MA	VSD-GM_pSuperR-1MA	VSD-GM_pSuperR_p68-4MA	VSD-DM_pSuperR-2MA	VSD-DM_pSuperR_p68-3MA	VSD-DM_pSuperR-3MA	VSD-GM_pSuperR_p68-2MA	VSD-DM_pSuperR_p68-2MA	VSD-GM_pSuperR_p68-3MA	VSD-GM_pSuperR-4MA	VSD-DM_pSuperR_p68-1MA
ENSMUSG00000020077	Srgn	1417426_at	4.47651441952353	4.87047306517883	4.50761271205465	4.48779379921348	5.17468161179402	4.69540040906327	4.7728289110438	4.48681522418893	4.40901060289322	4.31730884459117	4.39755252700715	4.56286261309456
ENSMUSG00000020078	Vps26a	1420495_a_at	8.10213469266644	9.27281376467561	8.35205999395896	8.89861618957887	9.20752894111029	8.87400819094239	8.268766123765	8.80960815873236	9.00282458243284	8.75314257069453	8.47564783628074	9.30761045427676
ENSMUSG00000020079	Supv3l1	1460557_at	8.26481262984192	8.38789049177204	8.33076456155514	8.09210689798487	8.56696453959515	8.30445642524271	8.25179795484482	8.2155773521879	8.1092645545387	8.129014999455	8.22511245581319	8.11588703358474
ENSMUSG00000020080	Hkdc1	1425900_at	7.32245903953206	7.30555767521984	7.29519614051156	7.08596077760729	7.02880953497003	7.28457784405656	7.55023670207017	7.30602368105611	7.55952073525077	7.23850510917076	7.47434102086502	7.33744621907656
ENSMUSG00000020081	Tacr2	1422234_at	6.66020870902859	6.28250088299772	6.47142928718318	6.63460061761258	6.10902902001657	6.3759908260126	6.61093417106499	6.51626908355303	6.54966927116989	6.50212930758347	6.63432714183483	6.56111315613081
ENSMUSG00000020083	Fam241b	1424072_at	5.94915727070152	5.0875601206132	5.8033255573518	6.19762267565608	5.17555682154407	5.3169061900669	5.4345206741648	5.9974555801569	5.34508518666179	6.1478604677827	6.17736193174296	5.20319594127536
ENSMUSG00000020086	Macroh2a2	1426363_x_at	6.32229703248014	5.9596525454565	6.35675937331003	6.03920847463739	5.80098603066864	6.09702877016414	6.30407922208114	6.21068843042889	6.16641154305847	6.13338134953585	6.3794668108261	6.13511288855804
ENSMUSG00000020087	Tysnd1	1428690_at	7.35721251110482	7.23227825313363	6.93257005671911	7.17471479647246	7.27804390538599	7.23817091220545	7.70226261527589	7.24304020631834	7.26408745822193	7.33496571211705	7.02832629735308	7.21476877247772
ENSMUSG00000020088	Sar1a	1415696_at	10.5662134750889	10.3287158490656	10.6843158991981	10.664660660772	10.473252512994	10.6080479386254	10.4022473548861	10.7244939025333	10.5741843900423	10.739813118958	10.6335815552299	10.5666628392088
ENSMUSG00000020089	Ppa1	1416939_at	9.4675471748276	9.36038355491702	9.71438667698323	9.22235829959315	9.31541942058817	8.83402596363131	8.6578709990274	9.30735188122861	8.63348944055268	9.18628161526145	9.52946099483067	8.81273364005923
ENSMUSG00000020091	Eif4ebp2	1417084_at	7.92661836138734	7.68623524205582	7.92043749892774	7.72787506547999	7.81199439237721	8.04149043501087	7.88580650063684	7.84183142234696	7.92363289591688	7.99831850441736	8.01826813875746	7.89422846813511
ENSMUSG00000020092	Pald1	1448134_at	8.03535731352402	7.62373748250176	8.0564977528081	7.46071986515701	7.77492300309464	8.10412193035255	7.71565771476496	7.27125437538178	8.2139673930003	7.40164609312642	8.02254972277206	8.01283579153955
ENSMUSG00000020096	Tbata	1427130_x_at	5.42392446623034	5.17889269315194	5.11991932824586	5.22226963410926	5.19124381493823	5.20243167511034	5.30874734004485	5.3135250168752	5.41452667815542	5.1891312333242	5.17076811169927	5.15048353600531
ENSMUSG00000020097	Sgpl1	1415892_at	7.08111798089431	6.60923693717128	7.18293183470737	7.40900960971652	6.77564211757742	6.909075857047	6.44517045192299	7.12582603911641	6.83578789763424	7.24054461786896	7.31957765297901	6.87200555615634
ENSMUSG00000020098	Pcbd1	1418713_at	6.97821494073199	6.86186212841649	6.92010067911282	6.93125485438416	6.79958860993337	6.8924328444904	7.26613708965665	6.95486936400679	6.91625280023885	6.85983849756634	6.75062953249206	7.02557760775262
ENSMUSG00000020099	Unc5b	1435110_at	9.2480295538425	8.64694586164393	9.38373066802715	9.65120881186601	8.80832258481293	8.74228813396497	9.14410299724772	9.61193425032929	8.69458750096089	9.56933569973411	9.22334025198389	8.65526565621044
ENSMUSG00000020100	Slc29a3	1455731_at	7.90250090794572	7.15835951965615	7.95513455834098	8.04611061223221	7.10713491317387	7.27478715378597	7.2657881746437	8.2223495535945	7.28441839644522	8.19321590597409	7.66856430062638	7.14307170282655
ENSMUSG00000020101	Vsir	1448407_at	7.73569446260614	7.27296461091934	7.69284593731915	7.71979133345115	7.19514167612866	7.48531118524074	7.6310296051806	7.54474072244687	7.51500759314086	8.02293555938144	7.73659729416457	7.50519860741393
ENSMUSG00000020102	Slc16a7	1448502_at	4.49687643529403	4.40208285722369	4.47401435779526	4.41668680141483	4.58844737241283	4.51855935919328	4.82338938149687	4.36484458349015	4.49293050129306	4.51383461564084	4.39791283365036	4.35305810491214
ENSMUSG00000020107	Anapc16	1449338_at	9.59174774826615	10.1495679344392	9.60726812716298	9.80456494661847	10.2894107005055	9.88310631659579	9.99856334690248	9.8308638749709	9.76554749662069	9.89444188959893	9.76923766567585	9.77110468941592
ENSMUSG00000020108	Ddit4	1428306_at	8.99054302872717	10.2069514679167	9.2738081036489	9.31779296066789	10.0835167037091	10.55411105069	9.97809285235976	9.3310935733495	10.3958327962376	9.28922755545821	9.24972446465324	10.4652429033769
ENSMUSG00000020109	Dnajb12	1435886_at	8.50083447279281	8.64755079183249	8.58441464039048	8.58011428194626	8.99342250589061	9.06034418895076	9.00934255804317	8.66183942369329	8.76545758689246	8.66294350950413	8.68666727238545	8.86380069302295
ENSMUSG00000020111	Micu1	1451207_at	10.0160691367798	11.0731006349962	10.0266440418339	10.0383384559694	11.1562706791835	10.4418900342605	11.1255801053234	9.9538686182068	10.3793796826295	10.0890130409841	10.0202130169959	10.3495551589685
ENSMUSG00000020114	Cand1	1428648_at	9.32764353626832	8.55938913321518	9.580337516218	9.22243369410412	8.44308662042735	9.08342795524783	8.15442494106787	9.19556075694899	9.15036008195379	9.28409277059261	9.48631444227335	8.84862207316161
ENSMUSG00000020115	Tbk1	1460315_s_at	6.4095644589547	6.80526057153021	6.70304885313404	6.86058709502649	6.63362608345027	6.59166388625937	6.37640809468124	6.69635069813536	6.46821031653823	6.49797688144727	6.73920297213376	6.58289330515752
ENSMUSG00000020116	Pno1	1450735_at	6.95724025651495	8.90192026344252	7.18896152479033	7.32712403568372	8.81403404016958	7.83344175583455	7.97316541395997	7.34890999239808	7.73357052131635	7.14965357665143	7.30968801681104	8.02576408241329
ENSMUSG00000020120	Plek	1417523_at	5.16314855052971	4.89229320786846	5.06534270348421	4.84566110864646	5.13923726353991	4.94939213629182	5.36754670463707	4.96482447309006	5.00875710749737	5.04102472615426	4.8875218092324	5.02575160750407
ENSMUSG00000020121	Srgap1	1431719_a_at	4.16957375450608	4.43010777379736	4.36003253940853	4.35884092260685	4.3665049640754	4.38193956227663	4.69002686949478	4.17228935891512	4.39405591216424	4.69815274942156	4.73156148174303	4.35891136148608
ENSMUSG00000020122	Egfr	1460420_a_at	8.4154732609901	8.37497482220223	8.37454124450257	8.30253556857152	8.46561276504531	8.54805670384559	8.8133937241819	8.34748718758965	8.56651844794499	8.51366046150169	8.22800121915147	8.55327069835313
ENSMUSG00000020123	Avpr1a	1418604_at	5.83011629360475	5.04135740750356	5.713879521236	6.37043642466391	4.88743085970069	5.17950309828943	5.12169090096896	5.9418191019527	5.35288831533155	6.07649709805692	5.66692345288869	5.38001688548544
ENSMUSG00000020124	Usp15	1454036_a_at	5.67540085117925	6.91841262572466	5.99211026819911	5.87307054205246	6.89761509407918	6.55143758639493	5.96097770440978	5.8236841329445	6.33132536104044	5.62542478613425	5.96730743324248	6.98449717231734
ENSMUSG00000020125	Elane	1422928_at	7.22776288430043	7.06203248476969	7.07983641756259	7.03313851140206	6.83206274757533	6.89350099916139	7.04515164240744	7.10506017121535	7.12304020874341	7.07069555701252	7.19737681597543	7.14465452120863
ENSMUSG00000020128	Vps54	1418479_at	6.17266325399311	6.57514635895882	6.33153567552413	6.58260499937228	6.38165885093815	6.2842130651662	6.46689005871997	6.23586386303043	6.26456119062421	6.34506793966885	6.27455280003762	6.36380477618322
ENSMUSG00000020130	Tbc1d15	1416061_at	7.04942024701655	7.79984914775811	7.06051325300836	6.93752273188526	7.70121883495992	7.23884825442407	7.23184202060821	7.04674978152893	7.27868014658826	6.82665126095639	7.09978927753057	7.42056119340557
ENSMUSG00000020131	Pcsk4	1425824_a_at	6.11571975873808	6.14442686988018	6.14958684168229	6.13015987815336	6.27569521109597	6.21725580933631	6.54058900372732	6.1754373163236	6.19217533393451	6.10185754787901	6.00385894498981	6.12906872914165
ENSMUSG00000020132	Rab21	1437741_at	8.24624164509127	8.54834040554368	8.55973397387661	8.90529719970739	8.5899292317868	8.59946241025927	8.01067992161777	8.69905207192547	8.61107686584941	8.66059750197847	8.55896407083561	8.71298077000622
ENSMUSG00000020133	2310011J03Rik	1452043_at	8.97126567720976	8.5085764096158	8.75994494292731	8.45932214340222	8.66968406937298	8.32156983786245	8.48317096474831	8.43790588324228	8.34355899858421	8.56983869800336	8.90323347712985	8.24663584617488
ENSMUSG00000020134	Peli1	1417371_at	5.59246141148254	6.12915487882701	5.43102791890342	5.81983122284112	6.04440470230058	5.71165350223643	5.45749414246216	5.63040707118852	5.90055487761307	5.24173891517952	5.77554851605351	5.91526334663159
ENSMUSG00000020135	Apc2	1422129_at	7.26229212572218	7.242390164657	7.25208573018413	6.98180181508704	7.44725839225393	7.32848536088248	7.876094135169	7.09668538540549	7.35113372654343	7.31614491289246	6.85088232262752	7.3194784396375
ENSMUSG00000020137	Thap2	1421177_at	4.32832594990287	4.11285381277478	4.12128232211332	4.21576518142005	4.03888614415572	3.97494271270836	4.07812092892135	4.22440382270245	4.08410362126348	4.076751793957	4.0765401517029	4.06029998842589
ENSMUSG00000020140	Lgr5	1450988_at	6.38794387882466	6.11639208298413	6.2431192920711	6.28368591530923	6.02353770912598	6.3171391353102	6.45757789458682	6.3302370409879	6.39953880970361	6.09180976269492	6.42219969124702	6.41642652495361
ENSMUSG00000020142	Slc1a4	1423550_at	7.36712857089723	8.37093132882473	7.38041057115352	7.74849659638426	8.54624187992085	8.04014239740586	8.49262651173579	7.79006210742279	7.94658137195079	7.8221654393749	7.25086844666373	7.89882681247738
ENSMUSG00000020143	Dock2	1422808_s_at	6.06362062141204	5.80242454917728	5.78814608772805	5.75311716474601	5.79550098950109	5.93709918320357	6.24132195514113	5.82478526728578	5.94607817594336	5.94521912643436	5.86839657160745	5.76699736310208
ENSMUSG00000020149	Rab1a	1416082_at	9.80231535884344	10.665262151156	9.9682344358408	10.2867136759069	10.481134553491	10.386417574425	9.72223905160523	10.2101057911212	10.4431375134506	10.0194671562149	10.2255642842402	10.6720318425147
ENSMUSG00000020150	Gamt	1422558_at	8.44047395333654	10.1850742354861	8.63786921082238	8.70693875066432	10.3509643209453	10.2449399059631	10.0894813755735	8.49196203317466	10.0525292976713	8.67213512160968	8.68205995638076	9.98196853243324
ENSMUSG00000020151	Ptprr	1426047_a_at	5.01559924417065	4.9908716000819	5.01651768123533	4.9324959817806	4.86360275458244	4.88871362716983	5.11192204792492	4.94702583345678	4.95681376076594	4.72766330303917	5.03249267421197	4.91746194037156
ENSMUSG00000020152	Actr2	1452587_at	8.44600700824493	8.76927028887405	8.58092341286038	8.82152309720792	8.53065635248478	8.74217369718	7.52358924832281	8.76788209723252	8.68170578667645	8.46718557714446	8.81409052966747	9.10223556564013
ENSMUSG00000020153	Ndufs7	1451312_at	10.7697885023748	11.1787012484575	10.726339618593	10.5631431079129	11.3378026493476	11.0467153064388	11.0979031887213	10.4786138496677	10.8222193408406	10.7281693129101	10.8625253497349	10.8047627041573
ENSMUSG00000020154	Ptprb	1427486_at	5.46014068658174	5.18940582036279	5.15505793985957	5.36577369622781	5.12027270692929	5.37289156651538	5.72008477267553	5.14712571392428	5.3577379970092	5.31320269434739	5.41496014969415	5.3079538758385
ENSMUSG00000020155	Kcnmb1	1421400_at	5.83579935240448	5.31833270319791	5.42254598888119	5.5853469311502	5.5228519763584	5.61593592330472	5.72386486520788	5.81969330558447	5.69474013200937	5.64667620444206	5.59681051219889	5.64053482095875
ENSMUSG00000020156	Pwwp3a	1416536_at	7.9725265744466	7.10277969487553	8.23147039775517	7.87676930978258	7.18448598408257	7.79927165674078	7.0791463921207	7.95862800700574	7.65089427351828	7.94486276115142	8.09462252125406	7.43290128805616
ENSMUSG00000020159	Gabrp	1451424_at	6.28093459246318	6.1236527259544	6.18170902219551	6.16068145501561	6.07887510541741	6.28922557657991	6.31932502029569	6.2264068748425	6.21887074877344	6.39383872311505	6.18674411091905	6.11500272159712
ENSMUSG00000020160	Meis1	1450992_a_at	6.10393932079515	5.31201601964971	6.3743292557848	6.42418608575801	4.89015512534845	5.46554249176917	5.12157781993891	6.48224649402211	5.07347961587193	6.21219062696616	6.07905897325244	5.30542028042358
ENSMUSG00000020166	Cnot2	1454603_a_at	7.36594347499127	7.79508891469138	7.46047968471507	7.53536402687113	7.80839896703751	7.7815323431499	7.59928746803592	7.43549424555461	7.77224131076284	7.58213265442401	7.65430769781362	7.85888379688274
ENSMUSG00000020167	Tcf3	1426297_at	9.09713877810092	7.66380353699553	8.92950063241041	8.99684684275063	8.27390381883474	8.80444879074385	8.07338447454776	8.87973764879254	8.55314383235133	9.05303006948746	9.16752098418478	8.36771242593067
ENSMUSG00000020171	Yeats4	1423105_a_at	8.49406661273738	7.82174553126886	8.52517574447393	8.44067767812566	7.80049200601888	7.93534083748719	7.3657383840613	8.34303784177604	7.74328973748718	8.2842049532846	8.56335223140262	7.84972867216988
ENSMUSG00000020176	Grb10	1430164_a_at	5.6533555071683	5.4053616953342	5.40715660284026	5.34008539834052	5.52949481009367	5.50783091326831	5.90517226449613	5.45919397961269	5.52470634735206	5.48383007138461	5.4230638267523	5.43522427620075
ENSMUSG00000020178	Adora2a	1460710_at	8.77346724635622	8.47561583328343	8.45715251556186	8.64130746182941	8.56040944026505	8.58360006805947	8.84117792493597	8.67118333903231	8.6664466129985	8.87786139393202	8.68392929759758	8.72545641594312
ENSMUSG00000020180	Snrpd3	1422884_at	9.38580126549956	9.81241427155487	9.2914967324876	9.69813072803058	9.85547046675822	9.76627794269032	9.06671371514313	9.61430847264752	9.52032193149609	9.65694915459886	9.55155894938095	9.89319048736848
ENSMUSG00000020182	Ddc	1426215_at	5.00815216795033	7.8177659669665	4.71064060388861	4.84191646055453	7.56651328097923	7.0505197391811	7.26824166453551	5.04454690787872	7.11628962577547	4.991417260065	4.88066515589523	7.04511490263542
ENSMUSG00000020184	Mdm2	1423605_a_at	6.75637324410806	7.63756239677385	6.90679954421976	7.03282671830998	7.53482916661102	7.55891231895198	7.28111597902931	7.17480561646348	7.2815096095113	6.92247686377511	6.79167412910197	7.59841836716912
ENSMUSG00000020186	Csrp2	1420731_a_at	10.5512325401582	8.6426325613696	10.595660170543	11.1583964947579	8.9841273687259	9.72826170041273	8.65002165167165	11.043944450397	9.61275805544327	11.0527784077349	10.5296759902181	9.61896055673392
ENSMUSG00000020190	Mknk2	1418300_a_at	10.5434701199884	10.7211889432894	10.650705728925	10.5718139056055	10.5864483559928	10.3703400881354	10.6668517670229	10.4955006363567	10.5368985043907	10.4931379065809	10.507648578221	10.3777178722199
ENSMUSG00000020193	Zpbp	1450751_at	4.17866866633956	4.05254727923472	4.02736648810272	4.08686894485236	4.1775310236225	4.15950668209639	4.38274740638761	4.14510592440594	4.12752695679871	4.08333153462301	4.22254269882948	4.24380072212947
ENSMUSG00000020198	Ap3d1	1417964_at	9.38992883157548	8.86398001332542	9.61263035432449	9.40592844979452	8.97311089577116	9.15254820328634	8.94037795308253	9.52832769843512	9.00227805688096	9.22636132243588	9.48863426536726	8.9660728871193
ENSMUSG00000020205	Phlda1	1418835_at	8.47191721782046	5.89444332941415	8.86252166417564	8.23076540036699	5.6276246913885	7.20280280983915	5.57218160826223	8.27757980776987	7.11248424344604	7.71862858723844	8.85514054710968	7.17144371708568
ENSMUSG00000020211	Sf3a2	1455546_s_at	11.6844928656136	10.8504197433078	11.4578630664467	11.305047817413	11.0404096308232	11.1644415540474	11.1057714535189	11.166704724901	11.0513985315237	10.9832965691147	11.2897857993955	10.8485840233944
ENSMUSG00000020212	Mdm1	1451053_a_at	4.30093950356238	3.90836199265262	4.42074224439654	4.50611094655276	3.97988648955344	3.95529742651618	4.06968318079604	4.20671762097334	4.14782646288419	4.53719949016379	4.33564094316151	4.04730873152687
ENSMUSG00000020214	Glipr1l2	1419733_at	3.08280080568492	3.10360832580867	3.37252724333959	3.04385821098815	3.22358701546426	3.24600794482004	3.17832178655356	3.03550126913235	3.08538090516131	3.56308474972654	3.18547042184081	3.19635099966671
ENSMUSG00000020218	Wif1	1425425_a_at	2.83781208184067	2.90304844563734	2.86196454557762	2.85865309435342	2.92993879979131	2.94213082228018	3.0184823531607	2.87995620412198	2.96993449311452	2.9593068343743	2.92795874917257	2.88083031842479
ENSMUSG00000020225	Tmbim4	1428050_a_at	8.82632279947404	10.3017387917204	8.968730225317	9.19326984200034	10.215005002085	9.83128592518989	10.3003083416951	9.26120991663417	9.80932892246185	9.45728855121827	9.07518072629567	9.7316051630808
ENSMUSG00000020226	Slc5a4b	1422757_at	5.22482457380982	5.02850942352967	4.983388214457	5.13787806353262	5.06128007602401	5.02005085040734	5.45383438725763	4.9093376395435	5.09711592818633	5.19587320108758	5.14220834416941	5.1151170871414
ENSMUSG00000020228	Helb	1419236_at	6.35653217902532	5.956386247754	6.20128181039168	6.31921413623774	6.27554380616482	6.49040545500997	6.4949926731848	6.36770717565086	6.32653835431264	6.39991115871871	6.09362542245075	6.4165804900622
ENSMUSG00000020229	Slc5a4a	1421637_at	5.38713517335992	4.89179175018452	5.09090901967303	4.99403460905047	5.20102698239932	5.13273502013234	5.16964346309095	5.06916075028523	5.20159173275248	5.05196251536842	5.07642602498652	5.16869037071872
ENSMUSG00000020232	Hmg20b	1417637_a_at	7.71397508087394	6.88655954686127	7.43309288857431	7.43552041365656	7.46539399957674	7.60167940915767	7.12204211371851	7.31024945293289	7.4082896671188	7.37176041516584	7.57938068380125	7.2982540316867
ENSMUSG00000020235	Fzr1	1419451_at	8.36750450315354	7.17221625710365	8.0917159391083	8.14789454964612	7.5543308259871	7.91253908623888	7.33379341398604	8.09454579508715	7.84848046688761	8.1948419639296	8.27492420981293	7.61747279897125
ENSMUSG00000020238	Ncln	1424203_at	9.74904257488556	8.76764689593344	9.46854696684378	9.26762109220941	9.44825155686654	9.39033854191054	9.23983470594908	9.26788144916782	9.27746531924389	9.34693065435211	9.38600850450202	9.2187991645433
ENSMUSG00000020241	Col6a2	1452250_a_at	9.59597071986285	11.1796448511679	9.54399303759649	10.9094866658044	11.2008565137203	12.0097277683602	11.1900287381797	10.8886827898177	11.9868717224029	10.8684549189558	9.5085759117003	11.846537940507
ENSMUSG00000020248	Nfyb	1419266_at	6.43094796664901	7.08690707864758	6.70995377942928	6.55515140826424	6.78525057339095	6.75359883390288	6.42997085960582	6.67360149682055	6.74436431206747	6.71994450807376	6.74620999163942	6.90410834814244
ENSMUSG00000020250	Txnrd1	1421529_a_at	9.98229841272681	9.13480319971293	10.1768173292692	10.0858593038617	9.12943031395672	9.33993284989864	8.79810583704465	9.85054826892291	9.23666366307346	10.0146770767737	10.1942105793906	9.23925634387745
ENSMUSG00000020253	Ppm1m	1428351_at	8.6489460721734	6.76492835811895	8.86654111369241	8.84588276535158	6.52742351891919	7.45319723488782	6.85494489659306	8.86892479613875	7.41291751561456	8.62512938146272	8.72529426365001	7.38665815704697
ENSMUSG00000020255	D10Wsu102e	1454648_s_at	7.84113551915938	7.28904310596374	7.96060155125253	7.70383832938776	7.37449066380872	7.4559656271571	7.30047353924191	7.86078343309497	7.32589611462213	7.80886381539171	8.13595708981726	7.37093073779144
ENSMUSG00000020257	Wdr82	1452189_at	7.83673294166988	7.14155372226872	8.01560622336049	7.89346756871478	7.19731624455432	7.33113097155566	7.00658308744372	7.56516215368937	7.34321029936815	7.9016646271617	7.71153237036803	7.44339912093311
ENSMUSG00000020258	Glyctk	1424994_at	6.44236132252207	6.33200434202544	6.22000657485306	6.29896106887599	6.36861613489625	6.20542840236525	6.81238033628258	6.07654407707857	6.29829841542214	6.33787636291532	6.16555370665247	6.53652560067706
ENSMUSG00000020260	Pofut2	1437845_x_at	9.67423546180397	8.77168077902218	9.84672521889036	10.2381009670614	8.53331498185974	8.89192602416017	8.18149494749732	9.62167668964061	9.01081854939387	9.44048989605461	9.61504018081047	8.93291346741505
ENSMUSG00000020262	Adarb1	1434932_at	8.0007798356333	7.58857052302163	7.78553071985138	7.47032863294154	7.76576955799259	7.95493613391195	8.11966051484045	7.66879168893551	7.8432150675509	7.94605168427554	7.63339567577701	7.77554842611788
ENSMUSG00000020263	Appl2	1426743_at	6.51687652763992	7.61499519496514	6.81632981762435	7.55045600556663	7.61374843285615	7.51493412191961	7.5339652506539	7.31487854395852	7.64539701492901	7.07187342833107	6.73042620359006	7.62091388012993
ENSMUSG00000020267	Hint1	1424018_at	11.5831417096711	11.5371033313714	11.7333500751892	11.6176184370715	11.5715436390349	11.3572533510717	11.2766818316596	11.6201928217323	11.3617187499111	11.6566053583645	11.6482261830115	11.2570301784692
ENSMUSG00000020271	Fbxw11	1437468_x_at	9.30875537806575	9.0672690313403	9.31868337260053	9.48992262666641	8.83356404072131	8.86389632934155	8.4223275290037	9.09617630520379	9.08509218040659	9.34388257342991	9.29744107634483	8.95977054484221
ENSMUSG00000020272	Stk10	1417751_at	8.21507982897561	7.80360326491681	8.13838023056344	8.12630126286486	7.91444560379614	8.10498176055187	8.12896062702132	8.11247684607174	8.05514055048775	8.0665296205815	8.19820485144179	8.0001544069521
ENSMUSG00000020273	Papolg	1427241_at	5.0908170069852	5.57085298057417	5.27042497806471	5.29836871683055	5.41819172478569	5.26885917683864	4.76321184543678	5.02851321353002	5.45661430554231	5.1344260177055	5.18271064574951	5.43899594466945
ENSMUSG00000020275	Rel	1420710_at	4.94316203607994	4.9076142891579	4.8422970621398	4.88899454862892	4.86047105315374	4.76091338435325	5.11459092421923	4.89997114060827	4.9058897516493	4.97716471185441	4.71463085949005	5.06240157114228
ENSMUSG00000020277	Pfkl	1439148_a_at	10.9228418458527	9.10113915897661	10.7234793910864	11.0271548013861	9.50177537295744	10.2672131478823	9.44443485703527	10.8009165150092	10.3266572808568	10.894909100224	10.6447639198306	10.1631954898286
ENSMUSG00000020279	Il9r	1421570_at	5.19501457765207	4.77079397083779	4.87527686910869	4.72866292350113	4.75409260717043	4.77292016444169	5.10631598593802	4.82882684227807	4.89249980465691	5.1773253646324	4.89496460722463	4.88097317988004
ENSMUSG00000020280	Pus10	1452075_at	6.90357141889109	7.3300532458365	7.02156859892028	6.83245629362384	7.28640972738205	6.94263597694484	7.01364879835104	6.95396521814479	6.92634276996706	6.78290324987193	6.83209978435141	7.2532707973781
ENSMUSG00000020282	Rhbdf1	1424138_at	8.92396540290025	8.59397713424933	8.8914627428553	8.86461059221076	8.65208964187232	8.72112695183593	8.53348082991093	8.80419566527186	8.64747850408985	8.97533080834598	8.80063678210001	8.5258436517502
ENSMUSG00000020283	Pex13	1422471_at	7.33080886760273	9.03393232013861	7.49472007851339	7.4796862954122	8.8852912122618	8.2382503748319	8.27286502691006	7.60513781813749	8.31215635861899	7.58417330949648	7.57154256241276	8.35908938216209
ENSMUSG00000020284	Cfap410	1424267_at	7.31429411574026	6.96463193120165	7.0377417016933	7.03841290685686	7.11017170540291	7.06752983282234	7.04588556638479	6.99141673143517	7.06419849976311	7.09982692039145	7.24867599490842	6.95147868943938
ENSMUSG00000020286	1700093K21Rik	1420702_at	3.67865027974352	3.39898431270257	3.71408070334083	3.73858266430187	3.42364475426102	3.36961811403678	3.87196005879662	3.62625997042658	3.97039157811562	3.57228751584576	3.63992281740086	3.55341804461319
ENSMUSG00000020287	Mpg	1417571_at	8.05405941939874	7.9019461873814	7.91513416500364	7.87564692971618	7.99638701632618	8.16948517581688	7.95582327661176	7.91224700818279	7.9507989858007	7.98969483207332	8.06151779442251	7.84697609834156
ENSMUSG00000020288	Ahsa2	1435160_at	8.49959060534423	8.58665979324009	8.6041740215525	8.53867713319035	8.6212432652043	8.63812503627995	8.2468282408601	8.51985297281395	8.53313784379024	8.48865912042625	8.60549388659564	8.75731165135233
ENSMUSG00000020289	Nprl3	1433548_at	8.47693262259187	8.74107788848499	8.35670096017372	8.17062374303768	8.9963495660208	8.65614236673278	9.04482584409915	8.4364841346127	8.52951227467314	8.36116573051889	8.38858507520359	8.48356760228698
ENSMUSG00000020290	Xpo1	1418442_at	8.38324351642783	8.71556467939787	8.58274541428855	8.16565996995646	8.57039602448879	8.34129194888397	7.66562159554361	7.98283161089421	8.43293179796412	7.84227065439971	8.4365825304857	8.50653145251477
ENSMUSG00000020297	Nsg2	1416107_at	6.53789635141528	6.15037612749463	6.21073872961659	5.90976051111299	5.92645731173713	6.1068107405522	6.72420931993051	6.13968991818614	6.4082757114186	6.23487582030719	5.96952686064979	6.22377748515901
ENSMUSG00000020299	4930524B15Rik	1421576_at	4.52835026795154	4.12525756185788	4.50715995279666	4.46525116078958	4.35624378916505	4.30739399904981	4.51710138082578	4.26845317355968	4.32796312780465	4.44205525699377	4.29476686981929	4.37820694918051
ENSMUSG00000020300	Cpeb4	1420618_at	3.85359606659372	7.69387664746623	4.61833612370567	4.59836017285193	7.44672599373422	6.08096396324651	5.44743472891656	4.15904363805243	6.03358244023008	3.78309685260412	4.0713958918419	6.48021399901765
ENSMUSG00000020303	Stc2	1419503_at	7.33279197146442	7.60011594798294	7.29434908726817	7.05345208594304	7.73258329555855	7.37564272116279	7.83805036958341	7.15697428226782	7.37139062485737	7.28559126544593	7.23396494534358	7.21243783565476
ENSMUSG00000020305	Asb3	1417361_at	6.24280288906651	6.72611352545023	6.57763552123897	6.69393112956004	6.90733421779989	6.78236175621463	6.16471421493925	6.80621685059628	6.68985110673311	6.77285951274047	6.65098838706181	6.96877622423622
ENSMUSG00000020308	Tpgs1	1451981_at	8.67445947656433	8.09624272288306	8.46778435534512	8.55080442854363	8.36853482592099	8.51738843545109	8.20668843475211	8.43109969171336	8.29091955173677	8.71803235558349	8.56864740183854	8.1208689213535
ENSMUSG00000020309	Chac2	1419074_at	4.12909608146643	5.66801591862236	4.19279030951907	4.46717228742657	5.07800742883508	4.49086054700525	4.2067053101969	4.4220441676295	4.61972052693328	4.21915746971444	4.03198447027554	4.64686578149128
ENSMUSG00000020310	Madcam1	1425253_a_at	6.07481740140796	5.77374056984493	5.64583561073405	5.66470043687826	5.70822619085753	5.76285538940321	6.23790377105998	5.52986454002433	5.89620752527516	5.68959648298092	5.67482933758664	5.79279835570918
ENSMUSG00000020311	Erlec1	1451449_at	6.62265578520301	7.45973552996005	6.79290165423463	7.20349030548945	7.44717111438995	7.21153383362952	7.13902421943428	7.17267323876289	7.19172939255718	7.22951955879349	6.78386789473634	7.09435453875307
ENSMUSG00000020315	Sptbn1	1452143_at	9.35873570846518	9.83846158458024	9.70054948412108	9.94446282621649	9.67389328785531	10.0609044218464	9.14237522613747	10.0122641731436	10.0944181571326	9.74870545179347	9.58895939298133	10.1021041544186
ENSMUSG00000020317	Theg	1425244_a_at	5.65678364568526	5.2390163593553	5.67522543159723	5.40943620803672	5.74932551905683	5.71638527417423	6.11732056443196	5.47534968543994	5.67061656746964	5.94882114548793	5.45901163349107	5.52719049381931
